Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
1.5,2.1,0,2.925965,3.799873,2.4996,0,0,0,0,1473.886
1.52,2.1,0,3.002962,3.849865,2.499578,0,0,0,0,1492.236
1.539999,2.1,0,3.080959,3.899856,2.499555,0,0,0,0,1510.586
1.559999,2.1,0,3.159956,3.949847,2.499532,0,0,0,0,1528.935
1.579999,2.1,0,3.239953,3.999837,2.499507,0,0,0,0,1547.285
1.599999,2.1,0,3.320949,4.049827,2.499482,0,0,0,0,1565.634
1.619999,2.1,0,3.402946,4.099816,2.499455,0,0,0,0,1583.984
1.639999,2.1,0,3.485942,4.149805,2.499428,0,0,0,0,1602.333
1.659999,2.1,0,3.569937,4.199792,2.499399,0,0,0,0,1620.681
1.679999,2.1,0,3.654933,4.24978,2.49937,0,0,0,0,1639.03
1.699999,2.1,0,3.740928,4.299767,2.49934,0,0,0,0,1657.378
1.719999,2.1,0,3.827923,4.349753,2.499308,0,0,0,0,1675.727
1.739999,2.1,0,3.915918,4.399738,2.499275,0,0,0,0,1694.075
1.759999,2.1,0,4.004912,4.449723,2.499241,0,0,0,0,1712.422
1.779999,2.1,0,4.094906,4.499707,2.499206,0,0,0,0,1730.77
1.799999,2.1,0,4.1859,4.549691,2.49917,0,0,0,0,1749.117
1.819999,2.1,0,4.277894,4.599673,2.499132,0,0,0,0,1767.464
1.839999,2.1,0,4.370887,4.649655,2.499094,0,0,0,0,1785.811
1.859999,2.1,0,4.46488,4.699636,2.499053,0,0,0,0,1804.157
1.879999,2.1,0,4.559872,4.749617,2.499012,0,0,0,0,1822.504
1.899999,2.1,0,4.655864,4.799596,2.49897,0,0,0,0,1840.849
1.919999,2.1,0,4.752855,4.849574,2.498925,0,0,0,0,1859.195
1.939999,2.1,0,4.850846,4.899552,2.49888,0,0,0,0,1877.54
1.959999,2.1,0,4.949837,4.949529,2.498833,0,0,0,0,1895.885
1.979999,2.1,0,5.049827,4.999505,2.498785,0,0,0,0,1914.23
1.999999,2.1,0,5.150816,5.049479,2.498735,0,0,0,0,1932.574
2.019999,2.1,0,5.252805,5.099452,2.498683,0,0,0,0,1950.918
2.039999,2.1,0,5.355793,5.149425,2.498631,0,0,0,0,1969.262
2.059999,2.1,0,5.459781,5.199397,2.498576,0,0,0,0,1987.605
2.079999,2.1,0,5.564768,5.249367,2.49852,0,0,0,0,2005.948
2.099999,2.1,0,5.670754,5.299336,2.498462,0,0,0,0,2024.29
2.119999,2.1,0,5.77774,5.349304,2.498403,0,0,0,0,2042.632
2.139999,2.1,0,5.885726,5.399271,2.498342,0,0,0,0,2060.974
2.159999,2.1,0,5.99471,5.449236,2.498279,0,0,0,0,2079.315
2.179999,2.1,0,6.104694,5.499201,2.498214,0,0,0,0,2097.656
2.199999,2.1,0,6.215678,5.549164,2.498148,0,0,0,0,2115.996
2.219999,2.1,0,6.32766,5.599125,2.49808,0,0,0,0,2134.336
2.239999,2.1,0,6.440642,5.649086,2.49801,0,0,0,0,2152.675
2.259999,2.1,0,6.554623,5.699044,2.497938,0,0,0,0,2171.014
2.279999,2.1,0,6.669603,5.749002,2.497864,0,0,0,0,2189.353
2.299999,2.1,0,6.785582,5.798957,2.497788,0,0,0,0,2207.69
2.319999,2.1,0,6.90256,5.848912,2.49771,0,0,0,0,2226.028
2.339999,2.1,0,7.020537,5.898864,2.49763,0,0,0,0,2244.365
2.359999,2.1,0,7.139513,5.948815,2.497548,0,0,0,0,2262.701
2.379999,2.1,0,7.259489,5.998765,2.497464,0,0,0,0,2281.036
2.399999,2.1,0,7.380463,6.048712,2.497378,0,0,0,0,2299.371
2.419999,2.1,0,7.502436,6.098658,2.497289,0,0,0,0,2317.706
2.439999,2.1,0,7.625408,6.148602,2.497199,0,0,0,0,2336.04
2.459999,2.1,0,7.749379,6.198544,2.497106,0,0,0,0,2354.373
2.479999,2.1,0,7.874348,6.248484,2.497011,0,0,0,0,2372.705
2.499999,2.1,0,8.000317,6.298422,2.496913,0,0,0,0,2391.037
2.519999,2.1,0,8.127284,6.348359,2.496813,0,0,0,0,2409.368
2.539999,2.1,0,8.25525,6.398293,2.496711,0,0,0,0,2427.698
2.559999,2.1,0,8.384214,6.448225,2.496606,0,0,0,0,2446.028
2.579999,2.1,0,8.514177,6.498155,2.496499,0,0,0,0,2464.357
2.599999,2.1,0,8.645139,6.548083,2.496389,0,0,0,0,2482.685
2.619999,2.1,0,8.777099,6.598008,2.496277,0,0,0,0,2501.012
2.639999,2.1,0,8.910057,6.647932,2.496162,0,0,0,0,2519.339
2.659999,2.1,0,9.044014,6.697853,2.496045,0,0,0,0,2537.665
2.679999,2.1,0,9.178969,6.747771,2.495925,0,0,0,0,2555.99
2.699999,2.1,0,9.314923,6.797687,2.495802,0,0,0,0,2574.314
2.719999,2.1,0,9.451876,6.8476,2.495676,0,0,0,0,2592.637
2.739999,2.1,0,9.589826,6.897511,2.495548,0,0,0,0,2610.959
2.759999,2.1,0,9.728774,6.94742,2.495417,0,0,0,0,2629.281
2.779999,2.1,0,9.86872,6.997325,2.495282,0,0,0,0,2597.601
2.799999,2.1,0,10.00966,7.047228,2.495145,0,0,0,0,2127.439
2.819999,2.1,0,10.15161,7.097128,2.495005,0,0,0,0,1849.398
2.839999,2.1,0,10.29455,7.147026,2.494863,0,0,0,0,1686.631
2.859999,2.1,0,10.43849,7.19692,2.494716,0,0,0,0,1593.027
2.879999,2.1,0,10.58342,7.246811,2.494567,0,0,0,0,1540.921
2.899999,2.1,0,10.72936,7.2967,2.494415,0,0,0,0,1563.713
2.919999,2.1,0,10.87629,7.346585,2.49426,0,0,0,0,1581.445
2.939999,2.1,0,11.02422,7.396467,2.494101,0,0,0,0,1596.139
2.959999,2.1,0,11.17314,7.446345,2.493939,0,0,0,0,1609.011
2.979999,2.1,0,11.32307,7.496221,2.493774,0,0,0,0,1620.79
2.999999,2.1,0,11.47399,7.546093,2.493606,0,0,0,0,1631.911
3.019999,2.1,0,11.62591,7.595961,2.493434,0,0,0,0,1642.639
3.039999,2.1,0,11.77883,7.645826,2.493258,0,0,0,0,1653.13
3.059999,2.1,0,11.93274,7.695688,2.49308,0,0,0,0,1663.478
3.079999,2.1,0,12.08765,7.745546,2.492898,0,0,0,0,1673.741
3.099999,2.1,0,12.24356,7.7954,2.492712,0,0,0,0,1683.952
3.119999,2.1,0,12.40046,7.845251,2.492522,0,0,0,0,1694.132
3.139999,2.1,0,12.55837,7.895097,2.492329,0,0,0,0,1704.293
3.159999,2.1,0,12.71726,7.94494,2.492132,0,0,0,0,1714.442
3.179999,2.1,0,12.87716,7.994779,2.491932,0,0,0,0,1724.583
3.199999,2.1,0,13.03805,8.044613,2.491727,0,0,0,0,1734.72
3.219999,2.1,0,13.19994,8.094443,2.491519,0,0,0,0,1744.854
3.239999,2.1,0,13.36283,8.144269,2.491307,0,0,0,0,1754.985
3.259999,2.1,0,13.52671,8.194091,2.491091,0,0,0,0,1765.115
3.279999,2.1,0,13.69159,8.243908,2.490871,0,0,0,0,1775.243
3.299999,2.1,0,13.85746,8.293721,2.490647,0,0,0,0,1785.37
3.319999,2.1,0,14.02433,8.34353,2.490419,0,0,0,0,1795.496
3.339999,2.1,0,14.1922,8.393333,2.490186,0,0,0,0,1805.621
3.359999,2.1,0,14.36106,8.443132,2.48995,0,0,0,0,1815.745
3.379999,2.1,0,14.53092,8.492927,2.489709,0,0,0,0,1825.868
3.399999,2.1,0,14.70177,8.542716,2.489465,0,0,0,0,1835.99
3.419999,2.1,0,14.87362,8.592501,2.489215,0,0,0,0,1846.111
3.439999,2.1,0,15.04647,8.64228,2.488962,0,0,0,0,1856.231
3.459999,2.1,0,15.22031,8.692054,2.488704,0,0,0,0,1866.35
3.479999,2.1,0,15.39515,8.741822,2.488441,0,0,0,0,1876.468
3.499999,2.1,0,15.57098,8.791586,2.488174,0,0,0,0,1886.585
3.519999,2.1,0,15.74781,8.841344,2.487903,0,0,0,0,1896.701
3.539999,2.1,0,15.92563,8.891096,2.487626,0,0,0,0,1906.816
3.559999,2.1,0,16.10444,8.940843,2.487345,0,0,0,0,1916.93
3.579999,2.1,0,16.28426,8.990583,2.48706,0,0,0,0,1927.042
3.599999,2.1,0,16.46506,9.040318,2.486769,0,0,0,0,1937.154
3.619999,2.1,0,16.64686,9.090048,2.486474,0,0,0,0,1947.264
3.639999,2.1,0,16.82966,9.139771,2.486174,0,0,0,0,1957.373
3.659999,2.1,0,17.01345,9.189488,2.485869,0,0,0,0,1967.481
3.679999,2.1,0,17.19823,9.2392,2.485559,0,0,0,0,1977.588
3.699999,2.1,0,17.38401,9.288904,2.485244,0,0,0,0,1987.693
3.719999,2.1,0,17.57078,9.338603,2.484924,0,0,0,0,1997.798
3.739999,2.1,0,17.75855,9.388295,2.484599,0,0,0,0,2007.901
3.759999,2.1,0,17.94731,9.437981,2.484268,0,0,0,0,2018.002
3.779999,2.1,0,18.13706,9.487659,2.483933,0,0,0,0,2028.103
3.799999,2.1,0,18.3278,9.537332,2.483592,0,0,0,0,2038.202
3.819999,2.1,0,18.51954,9.586996,2.483245,0,0,0,0,2048.3
3.839999,2.1,0,18.71228,9.636654,2.482894,0,0,0,0,2058.396
3.859999,2.1,0,18.906,9.686305,2.482537,0,0,0,0,2068.491
3.879999,2.1,0,19.10072,9.735949,2.482174,0,0,0,0,2078.584
3.899999,2.1,0,19.29643,9.785584,2.481806,0,0,0,0,2088.677
3.919999,2.1,0,19.49314,9.835213,2.481432,0,0,0,0,2098.767
3.939999,2.1,0,19.69084,9.884833,2.481052,0,0,0,0,2108.856
3.959999,2.1,0,19.88952,9.934446,2.480667,0,0,0,0,2118.944
3.979999,2.1,0,20.0892,9.984052,2.480276,0,0,0,0,2129.03
3.999999,2.1,0,20.28988,10.03365,2.479879,0,0,0,0,2139.115
4.019999,2.1,0,20.49154,10.08324,2.479476,0,0,0,0,2149.198
4.039999,2.1,0,20.6942,10.13282,2.479067,0,0,0,0,2159.279
4.059999,2.1,0,20.89784,10.18239,2.478652,0,0,0,0,2169.359
4.079998,2.1,0,21.10248,10.23196,2.478232,0,0,0,0,2179.437
4.099998,2.1,0,21.30811,10.28151,2.477805,0,0,0,0,2189.513
4.119998,2.1,0,21.51473,10.33106,2.477372,0,0,0,0,2199.588
4.139998,2.1,0,21.72235,10.3806,2.476932,0,0,0,0,2209.661
4.159998,2.1,0,21.93095,10.43013,2.476487,0,0,0,0,2219.732
4.179998,2.1,0,22.14054,10.47965,2.476035,0,0,0,0,2229.802
4.199998,2.1,0,22.35112,10.52916,2.475576,0,0,0,0,2239.869
4.219998,2.1,0,22.5627,10.57866,2.475111,0,0,0,0,2249.935
4.239998,2.1,0,22.77526,10.62816,2.47464,0,0,0,0,2259.999
4.259998,2.1,0,22.98881,10.67764,2.474162,0,0,0,0,2270.062
4.279998,2.1,0,23.20335,10.72711,2.473678,0,0,0,0,2280.122
4.299998,2.1,0,23.41889,10.77658,2.473186,0,0,0,0,2290.18
4.319998,2.1,0,23.63541,10.82603,2.472688,0,0,0,0,2300.237
4.339998,2.1,0,23.85292,10.87547,2.472183,0,0,0,0,2310.291
4.359998,2.1,0,24.07141,10.92491,2.471672,0,0,0,0,2320.343
4.379999,2.1,0,24.2909,10.97433,2.471153,0,0,0,0,2330.393
4.399999,2.1,0,24.51138,11.02374,2.470628,0,0,0,0,2340.442
4.419999,2.1,0,24.73284,11.07315,2.470095,0,0,0,0,2350.488
4.439999,2.1,0,24.95529,11.12254,2.469555,0,0,0,0,2360.532
4.459999,2.1,0,25.17873,11.17192,2.469009,0,0,0,0,2370.574
4.479999,2.1,0,25.40315,11.22129,2.468455,0,0,0,0,2380.614
4.499999,2.1,0,25.62856,11.27064,2.467893,0,0,0,0,2390.651
4.519999,2.1,0,25.85497,11.31999,2.467325,0,0,0,0,2400.686
4.539999,2.1,0,26.08235,11.36932,2.466749,0,0,0,0,2410.719
4.559999,2.1,0,26.31072,11.41865,2.466165,0,0,0,0,2420.75
4.579998,2.1,0,26.54008,11.46796,2.465574,0,0,0,0,2430.778
4.599998,2.1,0,26.77043,11.51726,2.464976,0,0,0,0,2440.804
4.619998,2.1,0,27.00176,11.56655,2.46437,0,0,0,0,2450.828
4.639998,2.1,0,27.23408,11.61582,2.463756,0,0,0,0,2460.849
4.659998,2.1,0,27.46738,11.66508,2.463134,0,0,0,0,2470.868
4.679998,2.1,0,27.70166,11.71433,2.462505,0,0,0,0,2480.884
4.699998,2.1,0,27.93694,11.76357,2.461868,0,0,0,0,2490.898
4.719998,2.1,0,28.17319,11.8128,2.461222,0,0,0,0,2500.909
4.739998,2.1,0,28.41043,11.86201,2.460569,0,0,0,0,2510.918
4.759998,2.1,0,28.64865,11.91121,2.459908,0,0,0,0,2520.924
4.779998,2.1,0,28.88786,11.96039,2.459239,0,0,0,0,2530.927
4.799998,2.1,0,29.12805,12.00956,2.458561,0,0,0,0,2540.928
4.819998,2.1,0,29.36923,12.05872,2.457875,0,0,0,0,2550.926
4.839998,2.1,0,29.61139,12.10786,2.457182,0,0,0,0,2560.921
4.859998,2.1,0,29.85452,12.15699,2.456479,0,0,0,0,2570.914
4.879998,2.1,0,30.09865,12.20611,2.455769,0,0,0,0,2580.904
4.899998,2.1,0,30.34375,12.25521,2.45505,0,0,0,0,2590.89
4.919998,2.1,0,30.58984,12.3043,2.454322,0,0,0,0,2600.874
4.939998,2.1,0,30.8369,12.35337,2.453586,0,0,0,0,2610.855
4.959998,2.1,0,31.08495,12.40242,2.452841,0,0,0,0,2620.833
4.979998,2.1,0,31.33398,12.45147,2.452087,0,0,0,0,2630.809
4.999998,2.1,0,31.58399,12.50049,2.451325,0,0,0,0,2640.781
5.019998,2.1,0,31.83498,12.5495,2.450554,0,0,0,0,2600.75
5.039998,2.1,0,32.08695,12.5985,2.449774,0,0,0,0,2284.463
5.059998,2.1,0,32.3399,12.64748,2.448985,0,0,0,0,2097.517
5.079998,2.1,0,32.59383,12.69644,2.448187,0,0,0,0,1988.175
5.099998,2.1,0,32.84874,12.74539,2.44738,0,0,0,0,1925.395
5.119998,2.1,0,33.10462,12.79432,2.446563,0,0,0,0,1890.551
5.139998,2.1,0,33.36149,12.84324,2.445738,0,0,0,0,1922.467
5.159998,2.1,0,33.61933,12.89213,2.444904,0,0,0,0,1944.439
5.179998,2.1,0,33.87815,12.94101,2.44406,0,0,0,0,1960.443
5.199998,2.1,0,34.13795,12.98988,2.443207,0,0,0,0,1972.866
5.219998,2.1,0,34.39872,13.03873,2.442344,0,0,0,0,1983.138
5.239998,2.1,0,34.66047,13.08755,2.441472,0,0,0,0,1992.12
5.259998,2.1,0,34.92319,13.13637,2.44059,0,0,0,0,2000.326
5.279998,2.1,0,35.1869,13.18516,2.439699,0,0,0,0,2008.066
5.299998,2.1,0,35.45158,13.23394,2.438798,0,0,0,0,2015.525
5.319998,2.1,0,35.71723,13.28269,2.437887,0,0,0,0,2022.814
5.339998,2.1,0,35.98386,13.33143,2.436967,0,0,0,0,2030
5.359998,2.1,0,36.25146,13.38015,2.436036,0,0,0,0,2037.124
5.379998,2.1,0,36.52004,13.42886,2.435096,0,0,0,0,2044.209
5.399998,2.1,0,36.78959,13.47754,2.434146,0,0,0,0,2051.27
5.419998,2.1,0,37.06012,13.5262,2.433186,0,0,0,0,2058.315
5.439998,2.1,0,37.33161,13.57485,2.432216,0,0,0,0,2065.35
5.459998,2.1,0,37.60408,13.62347,2.431235,0,0,0,0,2072.377
5.479998,2.1,0,37.87752,13.67208,2.430245,0,0,0,0,2079.399
5.499998,2.1,0,38.15194,13.72066,2.429244,0,0,0,0,2086.416
5.519998,2.1,0,38.42732,13.76923,2.428233,0,0,0,0,2093.429
5.539998,2.1,0,38.70367,13.81777,2.427211,0,0,0,0,2100.439
5.559998,2.1,0,38.981,13.86629,2.426179,0,0,0,0,2107.445
5.579998,2.1,0,39.2593,13.9148,2.425137,0,0,0,0,2114.449
5.599998,2.1,0,39.53856,13.96328,2.424084,0,0,0,0,2121.449
5.619998,2.1,0,39.8188,14.01174,2.423021,0,0,0,0,2128.446
5.639998,2.1,0,40.1,14.06018,2.421946,0,0,0,0,2135.44
5.659998,2.1,0,40.38218,14.1086,2.420861,0,0,0,0,2142.431
5.679998,2.1,0,40.66531,14.15699,2.419766,0,0,0,0,2149.419
5.699998,2.1,0,40.94942,14.20536,2.418659,0,0,0,0,2156.404
5.719998,2.1,0,41.23449,14.25371,2.417542,0,0,0,0,2163.386
5.739998,2.1,0,41.52053,14.30204,2.416413,0,0,0,0,2170.364
5.759998,2.1,0,41.80754,14.35035,2.415274,0,0,0,0,2177.339
5.779998,2.1,0,42.09551,14.39863,2.414123,0,0,0,0,2184.312
5.799998,2.1,0,42.38445,14.44689,2.412962,0,0,0,0,2191.28
5.819998,2.1,0,42.67435,14.49513,2.411789,0,0,0,0,2198.246
5.839998,2.1,0,42.96522,14.54334,2.410605,0,0,0,0,2205.208
5.859998,2.1,0,43.25705,14.59153,2.40941,0,0,0,0,2212.167
5.879998,2.1,0,43.54984,14.63969,2.408203,0,0,0,0,2219.122
5.899998,2.1,0,43.8436,14.68783,2.406985,0,0,0,0,2226.074
5.919998,2.1,0,44.13832,14.73594,2.405756,0,0,0,0,2233.022
5.939998,2.1,0,44.434,14.78403,2.404515,0,0,0,0,2239.967
5.959998,2.1,0,44.73064,14.8321,2.403262,0,0,0,0,2246.908
5.979998,2.1,0,45.02824,14.88014,2.401998,0,0,0,0,2253.846
5.999998,2.1,0,45.32681,14.92815,2.400722,0,0,0,0,2260.781
6.019998,2.1,0,45.62633,14.97614,2.399434,0,0,0,0,2267.711
6.039998,2.1,0,45.92681,15.02411,2.398135,0,0,0,0,2274.638
6.059998,2.1,0,46.22825,15.07204,2.396824,0,0,0,0,2281.562
6.079998,2.1,0,46.53065,15.11995,2.395501,0,0,0,0,2288.481
6.099998,2.1,0,46.83401,15.16784,2.394166,0,0,0,0,2295.397
6.119998,2.1,0,47.13832,15.21569,2.392818,0,0,0,0,2302.309
6.139998,2.1,0,47.44359,15.26352,2.391459,0,0,0,0,2309.217
6.159998,2.1,0,47.74982,15.31132,2.390088,0,0,0,0,2316.121
6.179998,2.1,0,48.057,15.3591,2.388705,0,0,0,0,2323.022
6.199998,2.1,0,48.36514,15.40684,2.387309,0,0,0,0,2329.918
6.219998,2.1,0,48.67422,15.45456,2.385901,0,0,0,0,2336.811
6.239998,2.1,0,48.98427,15.50225,2.384481,0,0,0,0,2343.699
6.259998,2.1,0,49.29527,15.54991,2.383049,0,0,0,0,2350.583
6.279998,2.1,0,49.60722,15.59754,2.381604,0,0,0,0,2357.464
6.299998,2.1,0,49.92012,15.64515,2.380147,0,0,0,0,2364.34
6.319998,2.1,0,50.23397,15.69272,2.378677,0,0,0,0,2371.212
6.339998,2.1,0,50.54878,15.74026,2.377194,0,0,0,0,2378.08
6.359998,2.1,0,50.86453,15.78778,2.375699,0,0,0,0,2384.943
6.379998,2.1,0,51.18124,15.83526,2.374192,0,0,0,0,2391.803
