Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
2.359999,2.1,0,-18.77733,1.334389,0.9769045,0,0,0,0,920.9356
2.379999,2.1,0,-18.75025,1.354071,0.9841008,0,0,0,0,921.7318
2.399999,2.1,0,-18.72277,1.373897,0.9912845,0,0,0,0,922.5266
2.419999,2.1,0,-18.69489,1.393866,0.9984549,0,0,0,0,923.3199
2.439999,2.1,0,-18.66661,1.413978,1.005612,0,0,0,0,923.992
2.459999,2.1,0,-18.63793,1.434233,1.012755,0,0,0,0,924.3952
2.479999,2.1,0,-18.60884,1.454631,1.019885,0,0,0,0,924.6371
2.499999,2.1,0,-18.57933,1.475171,1.027,0,0,0,0,924.7823
2.519999,2.1,0,-18.54942,1.495853,1.0341,0,0,0,0,924.8694
2.539999,2.1,0,-18.51908,1.516677,1.041186,0,0,0,0,924.9216
2.559999,2.1,0,-18.48833,1.537642,1.048256,0,0,0,0,924.953
2.579999,2.1,0,-18.45715,1.558748,1.055311,0,0,0,0,924.9718
2.599999,2.1,0,-18.42555,1.579995,1.062351,0,0,0,0,924.9831
2.619999,2.1,0,-18.39353,1.601383,1.069374,0,0,0,0,924.9899
2.639999,2.1,0,-18.36107,1.62291,1.076381,0,0,0,0,924.994
2.659999,2.1,0,-18.32818,1.644578,1.083371,0,0,0,0,924.9964
2.679999,2.1,0,-18.29485,1.666384,1.090345,0,0,0,0,924.9979
2.699999,2.1,0,-18.26108,1.688331,1.097301,0,0,0,0,924.9987
2.719999,2.1,0,-18.22688,1.710415,1.104241,0,0,0,0,924.9993
2.739999,2.1,0,-18.19222,1.732639,1.111163,0,0,0,0,924.9996
2.759999,2.1,0,-18.15712,1.755,1.118067,0,0,0,0,924.9998
2.779999,2.1,0,-18.12157,1.777499,1.124953,0,0,0,0,924.9999
2.799999,2.1,0,-18.08557,1.800135,1.131821,0,0,0,0,924.9999
2.819999,2.1,0,-18.04911,1.822909,1.13867,0,0,0,0,925
2.839999,2.1,0,-18.01219,1.845819,1.145501,0,0,0,0,925
2.859999,2.1,0,-17.97482,1.868865,1.152313,0,0,0,0,925
2.879999,2.1,0,-17.93698,1.892047,1.159106,0,0,0,0,925
2.899999,2.1,0,-17.89867,1.915365,1.16588,0,0,0,0,925
2.919999,2.1,0,-17.85989,1.938817,1.172634,0,0,0,0,925
2.939999,2.1,0,-17.82064,1.962405,1.179369,0,0,0,0,925
2.959999,2.1,0,-17.78092,1.986126,1.186084,0,0,0,0,925
2.979999,2.1,0,-17.74072,2.009982,1.192779,0,0,0,0,925
2.999999,2.1,0,-17.70004,2.033971,1.199454,0,0,0,0,925
3.019999,2.1,0,-17.65888,2.058093,1.206109,0,0,0,0,925
3.039999,2.1,0,-17.61723,2.082348,1.212743,0,0,0,0,925
3.059999,2.1,0,-17.5751,2.106735,1.219357,0,0,0,0,925
3.079999,2.1,0,-17.53247,2.131254,1.22595,0,0,0,0,925
3.099999,2.1,0,-17.48936,2.155905,1.232522,0,0,0,0,925
3.119999,2.1,0,-17.44574,2.180686,1.239072,0,0,0,0,925
3.139999,2.1,0,-17.40163,2.205598,1.245602,0,0,0,0,925.1723
3.159999,2.1,0,-17.35702,2.23064,1.25211,0,0,0,0,928.9333
3.179999,2.1,0,-17.3119,2.255812,1.258596,0,0,0,0,934.8667
3.199999,2.1,0,-17.26628,2.281114,1.265061,0,0,0,0,942.1225
3.219999,2.1,0,-17.22015,2.306544,1.271504,0,0,0,0,950.1908
3.239999,2.1,0,-17.17351,2.332102,1.277926,0,0,0,0,958.7654
3.259999,2.1,0,-17.12635,2.357789,1.284325,0,0,0,0,967.6627
3.279999,2.1,0,-17.07868,2.383603,1.290702,0,0,0,0,976.7725
3.299999,2.1,0,-17.03049,2.409544,1.297056,0,0,0,0,986.0284
3.319999,2.1,0,-16.98178,2.435611,1.303389,0,0,0,0,995.3906
3.339999,2.1,0,-16.93254,2.461805,1.309698,0,0,0,0,1004.835
3.359999,2.1,0,-16.88278,2.488125,1.315986,0,0,0,0,1014.348
3.379999,2.1,0,-16.83249,2.51457,1.32225,0,0,0,0,1023.92
3.399999,2.1,0,-16.78166,2.54114,1.328492,0,0,0,0,1033.546
3.419999,2.1,0,-16.7303,2.567834,1.33471,0,0,0,0,1043.222
3.439999,2.1,0,-16.67841,2.594652,1.340906,0,0,0,0,1052.947
3.459999,2.1,0,-16.62598,2.621594,1.347078,0,0,0,0,1062.72
3.479999,2.1,0,-16.57301,2.648658,1.353228,0,0,0,0,1072.539
3.499999,2.1,0,-16.51949,2.675845,1.359354,0,0,0,0,1082.404
3.519999,2.1,0,-16.46543,2.703155,1.365456,0,0,0,0,1092.315
3.539999,2.1,0,-16.41082,2.730585,1.371535,0,0,0,0,1102.271
3.559999,2.1,0,-16.35565,2.758137,1.377591,0,0,0,0,1112.272
3.579999,2.1,0,-16.29994,2.78581,1.383623,0,0,0,0,1122.318
3.599999,2.1,0,-16.24367,2.813602,1.389631,0,0,0,0,1132.409
3.619999,2.1,0,-16.18684,2.841515,1.395616,0,0,0,0,1142.543
3.639999,2.1,0,-16.12945,2.869546,1.401576,0,0,0,0,1152.723
3.659999,2.1,0,-16.07149,2.897697,1.407513,0,0,0,0,1162.946
3.679999,2.1,0,-16.01297,2.925965,1.413426,0,0,0,0,1173.213
3.699999,2.1,0,-15.95389,2.954352,1.419315,0,0,0,0,1183.523
3.719999,2.1,0,-15.89423,2.982855,1.425179,0,0,0,0,1193.877
3.739999,2.1,0,-15.834,3.011476,1.43102,0,0,0,0,1204.275
3.759999,2.1,0,-15.77319,3.040212,1.436836,0,0,0,0,1214.715
3.779999,2.1,0,-15.71181,3.069065,1.442628,0,0,0,0,1225.199
3.799999,2.1,0,-15.64985,3.098033,1.448396,0,0,0,0,1235.725
3.819999,2.1,0,-15.58731,3.127115,1.45414,0,0,0,0,1246.294
3.839999,2.1,0,-15.52418,3.156313,1.459859,0,0,0,0,1256.905
3.859999,2.1,0,-15.46047,3.185624,1.465554,0,0,0,0,1267.559
3.879999,2.1,0,-15.39617,3.215048,1.471224,0,0,0,0,1278.254
3.899999,2.1,0,-15.33128,3.244586,1.47687,0,0,0,0,1288.992
3.919999,2.1,0,-15.26579,3.274235,1.482491,0,0,0,0,1299.771
3.939999,2.1,0,-15.19971,3.303997,1.488087,0,0,0,0,1310.592
3.959999,2.1,0,-15.13304,3.33387,1.493659,0,0,0,0,1321.454
3.979999,2.1,0,-15.06576,3.363855,1.499207,0,0,0,0,1332.357
3.999999,2.1,0,-14.99788,3.393949,1.504729,0,0,0,0,1343.302
4.019999,2.1,0,-14.9294,3.424154,1.510227,0,0,0,0,1354.287
4.039999,2.1,0,-14.86031,3.454468,1.515701,0,0,0,0,1365.313
4.059999,2.1,0,-14.79061,3.484891,1.521149,0,0,0,0,1376.379
4.079998,2.1,0,-14.7203,3.515422,1.526573,0,0,0,0,1387.485
4.099998,2.1,0,-14.64938,3.546062,1.531972,0,0,0,0,1398.632
4.119998,2.1,0,-14.57785,3.576808,1.537346,0,0,0,0,1409.818
4.139998,2.1,0,-14.50569,3.607662,1.542695,0,0,0,0,1421.045
4.159998,2.1,0,-14.43292,3.638623,1.54802,0,0,0,0,1432.31
4.179998,2.1,0,-14.35953,3.669689,1.553319,0,0,0,0,1443.615
4.199998,2.1,0,-14.28551,3.700861,1.558594,0,0,0,0,1454.96
4.219998,2.1,0,-14.21087,3.732138,1.563844,0,0,0,0,1466.343
4.239998,2.1,0,-14.1356,3.763519,1.569069,0,0,0,0,1477.765
4.259998,2.1,0,-14.0597,3.795005,1.574269,0,0,0,0,1489.226
4.279998,2.1,0,-13.98316,3.826593,1.579444,0,0,0,0,1500.725
4.299998,2.1,0,-13.906,3.858285,1.584594,0,0,0,0,1512.262
4.319998,2.1,0,-13.8282,3.890079,1.58972,0,0,0,0,1523.838
4.339998,2.1,0,-13.74976,3.921976,1.59482,0,0,0,0,1535.451
4.359998,2.1,0,-13.67068,3.953974,1.599896,0,0,0,0,1547.103
4.379999,2.1,0,-13.59096,3.986073,1.604946,0,0,0,0,1558.791
4.399999,2.1,0,-13.51059,4.018272,1.609972,0,0,0,0,1570.517
4.419999,2.1,0,-13.42958,4.050572,1.614972,0,0,0,0,1582.28
4.439999,2.1,0,-13.34792,4.082971,1.619948,0,0,0,0,1594.081
4.459999,2.1,0,-13.26561,4.115469,1.624899,0,0,0,0,1605.918
4.479999,2.1,0,-13.18265,4.148066,1.629825,0,0,0,0,1617.791
4.499999,2.1,0,-13.09903,4.18076,1.634726,0,0,0,0,1629.701
4.519999,2.1,0,-13.01476,4.213552,1.639602,0,0,0,0,1641.648
4.539999,2.1,0,-12.92983,4.246441,1.644453,0,0,0,0,1653.63
4.559999,2.1,0,-12.84425,4.279427,1.64928,0,0,0,0,1665.648
4.579998,2.1,0,-12.758,4.312508,1.654081,0,0,0,0,1677.702
4.599998,2.1,0,-12.67108,4.345685,1.658858,0,0,0,0,1689.792
4.619998,2.1,0,-12.5835,4.378958,1.66361,0,0,0,0,1701.916
4.639998,2.1,0,-12.49526,4.412324,1.668337,0,0,0,0,1714.076
4.659998,2.1,0,-12.40634,4.445785,1.673039,0,0,0,0,1726.271
4.679998,2.1,0,-12.31675,4.479339,1.677716,0,0,0,0,1738.501
4.699998,2.1,0,-12.22649,4.512987,1.682369,0,0,0,0,1750.765
4.719998,2.1,0,-12.13556,4.546727,1.686997,0,0,0,0,1763.064
4.739998,2.1,0,-12.04395,4.580559,1.6916,0,0,0,0,1775.397
4.759998,2.1,0,-11.95166,4.614482,1.696179,0,0,0,0,1787.764
4.779998,2.1,0,-11.85869,4.648497,1.700732,0,0,0,0,1800.165
4.799998,2.1,0,-11.76504,4.682602,1.705261,0,0,0,0,1812.6
4.819998,2.1,0,-11.6707,4.716798,1.709766,0,0,0,0,1825.068
4.839998,2.1,0,-11.57568,4.751083,1.714246,0,0,0,0,1837.57
4.859998,2.1,0,-11.47997,4.785457,1.718701,0,0,0,0,1850.105
4.879998,2.1,0,-11.38357,4.81992,1.723131,0,0,0,0,1862.672
4.899998,2.1,0,-11.28648,4.85447,1.727537,0,0,0,0,1875.273
4.919998,2.1,0,-11.1887,4.889109,1.731919,0,0,0,0,1887.906
4.939998,2.1,0,-11.09022,4.923834,1.736276,0,0,0,0,1900.571
4.959998,2.1,0,-10.99105,4.958646,1.740609,0,0,0,0,1913.269
4.979998,2.1,0,-10.89118,4.993545,1.744917,0,0,0,0,1925.999
4.999998,2.1,0,-10.79061,5.028529,1.749201,0,0,0,0,1938.761
5.019998,2.1,0,-10.68934,5.063598,1.75346,0,0,0,0,1951.554
5.039998,2.1,0,-10.58736,5.098752,1.757695,0,0,0,0,1964.379
5.059998,2.1,0,-10.48468,5.13399,1.761905,0,0,0,0,1977.235
5.079998,2.1,0,-10.3813,5.169312,1.766092,0,0,0,0,1990.123
5.099998,2.1,0,-10.2772,5.204717,1.770254,0,0,0,0,2003.042
5.119998,2.1,0,-10.1724,5.240204,1.774391,0,0,0,0,2015.991
5.139998,2.1,0,-10.06688,5.275774,1.778505,0,0,0,0,2028.971
5.159998,2.1,0,-9.960654,5.311426,1.782594,0,0,0,0,2041.981
5.179998,2.1,0,-9.853711,5.347159,1.786659,0,0,0,0,2055.022
5.199998,2.1,0,-9.746052,5.382973,1.7907,0,0,0,0,2068.093
5.219998,2.1,0,-9.637674,5.418868,1.794717,0,0,0,0,2081.194
5.239998,2.1,0,-9.528578,5.454842,1.79871,0,0,0,0,2094.324
5.259998,2.1,0,-9.41876,5.490895,1.802679,0,0,0,0,2107.484
5.279998,2.1,0,-9.30822,5.527028,1.806624,0,0,0,0,2120.674
5.299998,2.1,0,-9.196955,5.563239,1.810545,0,0,0,0,2133.893
5.319998,2.1,0,-9.084964,5.599527,1.814442,0,0,0,0,2147.14
5.339998,2.1,0,-8.972246,5.635894,1.818315,0,0,0,0,2160.417
5.359998,2.1,0,-8.8588,5.672337,1.822164,0,0,0,0,2173.722
5.379998,2.1,0,-8.744623,5.708857,1.82599,0,0,0,0,2187.056
5.399998,2.1,0,-8.629714,5.745453,1.829792,0,0,0,0,2200.419
5.419998,2.1,0,-8.514071,5.782124,1.83357,0,0,0,0,2213.809
5.439998,2.1,0,-8.397694,5.818871,1.837324,0,0,0,0,2227.228
5.459998,2.1,0,-8.28058,5.855691,1.841054,0,0,0,0,2240.674
5.479998,2.1,0,-8.162728,5.892587,1.844761,0,0,0,0,2254.147
5.499998,2.1,0,-8.044137,5.929555,1.848445,0,0,0,0,2267.649
5.519998,2.1,0,-7.924805,5.966598,1.852105,0,0,0,0,2281.177
5.539998,2.1,0,-7.804731,6.003712,1.855741,0,0,0,0,2294.733
5.559998,2.1,0,-7.683913,6.040899,1.859354,0,0,0,0,2308.316
5.579998,2.1,0,-7.56235,6.078158,1.862944,0,0,0,0,2321.925
5.599998,2.1,0,-7.44004,6.115488,1.86651,0,0,0,0,2335.561
5.619998,2.1,0,-7.316982,6.152889,1.870053,0,0,0,0,2349.224
5.639998,2.1,0,-7.193175,6.190361,1.873572,0,0,0,0,2362.913
5.659998,2.1,0,-7.068617,6.227902,1.877068,0,0,0,0,2376.628
5.679998,2.1,0,-6.943307,6.265513,1.880541,0,0,0,0,2390.368
5.699998,2.1,0,-6.817243,6.303193,1.883991,0,0,0,0,2404.135
5.719998,2.1,0,-6.690424,6.340941,1.887417,0,0,0,0,2417.927
5.739998,2.1,0,-6.56285,6.378757,1.890821,0,0,0,0,2431.745
5.759998,2.1,0,-6.434517,6.416642,1.894201,0,0,0,0,2445.588
5.779998,2.1,0,-6.305425,6.454593,1.897559,0,0,0,0,2459.456
5.799998,2.1,0,-6.175573,6.49261,1.900893,0,0,0,0,2473.348
5.819998,2.1,0,-6.044959,6.530694,1.904204,0,0,0,0,2487.266
5.839998,2.1,0,-5.913582,6.568844,1.907493,0,0,0,0,2501.208
5.859998,2.1,0,-5.781441,6.607059,1.910758,0,0,0,0,2515.175
5.879998,2.1,0,-5.648534,6.645339,1.914001,0,0,0,0,2529.165
5.899998,2.1,0,-5.514861,6.683684,1.917221,0,0,0,0,2543.18
5.919998,2.1,0,-5.380419,6.722092,1.920419,0,0,0,0,2557.219
5.939998,2.1,0,-5.245208,6.760564,1.923593,0,0,0,0,2571.281
5.959998,2.1,0,-5.109226,6.799099,1.926745,0,0,0,0,2585.367
5.979998,2.1,0,-4.972472,6.837697,1.929874,0,0,0,0,2599.476
5.999998,2.1,0,-4.834945,6.876356,1.932981,0,0,0,0,2613.609
6.019998,2.1,0,-4.696643,6.915077,1.936065,0,0,0,0,2627.764
6.039998,2.1,0,-4.557566,6.95386,1.939127,0,0,0,0,2641.943
6.059998,2.1,0,-4.417712,6.992703,1.942166,0,0,0,0,2606.144
6.079998,2.1,0,-4.27708,7.031607,1.945183,0,0,0,0,2132.188
6.099998,2.1,0,-4.135669,7.07057,1.948177,0,0,0,0,1850.978
6.119998,2.1,0,-3.993477,7.109593,1.95115,0,0,0,0,1685.419
6.139998,2.1,0,-3.850503,7.148675,1.954099,0,0,0,0,1589.257
6.159998,2.1,0,-3.706747,7.187816,1.957027,0,0,0,0,1534.736
6.179998,2.1,0,-3.562207,7.227014,1.959932,0,0,0,0,1555.206
6.199998,2.1,0,-3.416882,7.26627,1.962815,0,0,0,0,1570.675
6.219998,2.1,0,-3.27077,7.305583,1.965676,0,0,0,0,1583.148
6.239998,2.1,0,-3.123871,7.344954,1.968515,0,0,0,0,1593.828
6.259998,2.1,0,-2.976183,7.38438,1.971332,0,0,0,0,1603.436
6.279998,2.1,0,-2.827706,7.423863,1.974127,0,0,0,0,1612.407
6.299998,2.1,0,-2.678438,7.463401,1.976899,0,0,0,0,1620.999
6.319998,2.1,0,-2.528378,7.502994,1.97965,0,0,0,0,1629.369
6.339998,2.1,0,-2.377526,7.542642,1.982379,0,0,0,0,1637.61
6.359998,2.1,0,-2.225879,7.582344,1.985086,0,0,0,0,1645.777
6.379998,2.1,0,-2.073437,7.622099,1.987772,0,0,0,0,1653.906
